type,NP_mean,NP_sd,CP_mean,CP_sd,NP_L,CP_L,Sample,Amp 28,Amp 44,"d15N (permil, vs AIR)","d13C (permil, vs VPDB)",NP,CP,MS_notes,tray,site,species,my_rep,UID,cycle,max_length,details
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-9,3267,2880,8.89716352690933,-31.310317544171667,13.57,43.94,NA,Terrg 21-38.xlsx,GC,L.min,9,GC-fi-L.min-9,2020-05-20,56,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-1,4150,3686,8.809573396664799,-25.949111842196096,13.71,45.08,NA,Terrg 21-38.xlsx,GC,L.meg,1,GC-fi-L.meg-1,2020-05-20,147,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-2,3586,3139,15.305337998247605,-29.89415000025359,13.06,42.91,NA,Terrg 21-38.xlsx,GC,L.meg,2,GC-fi-L.meg-2,2020-05-20,77,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-3,3628,3116,9.092479449523568,-29.82262638692439,13.81,45.14,NA,Terrg 21-38.xlsx,GC,L.meg,3,GC-fi-L.meg-3,2020-05-20,91,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-4,4408,3785,16.03928288271039,-31.218358612748418,14.05,44.69,NA,Terrg 21-38.xlsx,GC,L.meg,4,GC-fi-L.meg-4,2020-05-20,79,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-5,4125,3525,15.153313749202503,-31.179531508369706,13.9,44.22,NA,Terrg 21-38.xlsx,GC,L.meg,5,GC-fi-L.meg-5,2020-05-20,91,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-6,3327,2915,14.223046159019225,-29.198327419150985,13.69,44.32,NA,Terrg 21-38.xlsx,GC,L.meg,6,GC-fi-L.meg-6,2020-05-20,63,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-7,3548,3004,13.761939496352621,-30.437729461555477,13.54,43.4,NA,Terrg 21-38.xlsx,GC,L.meg,7,GC-fi-L.meg-7,2020-05-20,57,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-8,3518,3020,8.304168277322802,-31.787482221667872,13.75,44.71,NA,Terrg 21-38.xlsx,GC,L.meg,8,GC-fi-L.meg-8,2020-05-20,60,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-9,3911,3349,8.207517099121942,-31.856962303187665,14.48,45.99,NA,Terrg 21-38.xlsx,GC,L.meg,9,GC-fi-L.meg-9,2020-05-20,58,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-10,4034,3450,14.280432796075985,-31.616847315582504,13.28,41.71,NA,Terrg 21-38.xlsx,GC,L.meg,10,GC-fi-L.meg-10,2020-05-20,51,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-1,3563,3150,8.170266124190361,-33.71964154746086,13.25,43.37,NA,Terrg 21-38.xlsx,GC,M.sal,1,GC-fi-M.sal-1,2020-05-20,42,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-2,3614,3131,14.432457045121089,-30.9588300729539,13.96,45.49,NA,Terrg 21-38.xlsx,GC,M.sal,2,GC-fi-M.sal-2,2020-05-20,50,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-3,4143,3611,14.374063624958067,-30.868914673340058,13.42,43.38,NA,Terrg 21-38.xlsx,GC,M.sal,3,GC-fi-M.sal-3,2020-05-20,50,duplicate
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-4,3478,3172,8.098082772049908,-29.542724366341538,13.85,46.79,NA,Terrg 21-39.xlsx,GC,M.sal,4,GC-fi-M.sal-4,2020-05-20,46,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-5,3595,3260,8.907915472197068,-32.06007436368779,13.68,46.33,NA,Terrg 21-39.xlsx,GC,M.sal,5,GC-fi-M.sal-5,2020-05-20,40,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-6,3931,4452,8.770758252744995,-32.43803342844515,13.53,45.69,NA,Terrg 21-39.xlsx,GC,M.sal,6,GC-fi-M.sal-6,2020-05-20,47,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-7,3902,3546,8.319954744692966,-32.01321151468822,13.41,44.85,NA,Terrg 21-39.xlsx,GC,M.sal,7,GC-fi-M.sal-7,2020-05-20,46,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-8,4415,4048,8.505520394539886,-30.719389379265422,13.85,46.85,NA,Terrg 21-39.xlsx,GC,M.sal,8,GC-fi-M.sal-8,2020-05-20,52,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-9,3883,3644,9.16710227660282,-33.100225859960766,12.91,44.45,NA,Terrg 21-39.xlsx,GC,M.sal,9,GC-fi-M.sal-9,2020-05-20,30,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-M.sal-10,3318,3096,9.26291062842596,-33.971263596800526,12.87,44.47,NA,Terrg 21-39.xlsx,GC,M.sal,10,GC-fi-M.sal-10,2020-05-20,35,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-F.chr-1,3409,3096,8.517622502138599,-28.910075904847393,13.68,45.73,NA,Terrg 21-39.xlsx,GC,F.chr,1,GC-fi-F.chr-1,2020-05-20,57,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-F.gra-1,3973,3630,11.560294054248162,-27.952443773117135,13.87,46.41,NA,Terrg 21-39.xlsx,GC,F.gra,1,GC-fi-F.gra-1,2020-05-20,56,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-N.tex-1,3350,3158,9.130795953806684,-27.67432295188058,13.58,47.23,NA,Terrg 21-39.xlsx,GC,N.tex,1,GC-fi-N.tex-1,2020-05-20,60,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-1,2891,2739,9.799437398635535,-29.798432520665255,11.9,41.33,NA,Terrg 21-39.xlsx,GC,G.aff,1,GC-fi-G.aff-1,2020-05-20,37,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-2,3255,3200,9.508986816266441,-28.13887641152845,12.92,46.97,NA,Terrg 21-39.xlsx,GC,G.aff,2,GC-fi-G.aff-2,2020-05-20,46,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-3,3713,3491,11.553234491482247,-29.24830342371383,13.19,45.95,NA,Terrg 21-39.xlsx,GC,G.aff,3,GC-fi-G.aff-3,2020-05-20,39,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-4,3286,3040,14.481944530370603,-28.457747536242888,12.5,42.9,NA,Terrg 21-39.xlsx,GC,G.aff,4,GC-fi-G.aff-4,2020-05-20,42,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-5,3600,3320,10.469087352430945,-29.171896604692797,13.58,46.34,NA,Terrg 21-39.xlsx,GC,G.aff,5,GC-fi-G.aff-5,2020-05-20,30,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-6,3795,3459,10.452951208965995,-29.40111706175589,13.49,46.02,NA,Terrg 21-39.xlsx,GC,G.aff,6,GC-fi-G.aff-6,2020-05-20,40,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-7,3332,3141,12.40340755029178,-29.725081974405064,13.7,48.22,NA,Terrg 21-39.xlsx,GC,G.aff,7,GC-fi-G.aff-7,2020-05-20,43,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-8,3826,4295,15.445070593434785,-29.319616454800123,13.2,45.45,NA,Terrg 21-39.xlsx,GC,G.aff,8,GC-fi-G.aff-8,2020-05-20,37,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-G.aff-9,3340,3578,14.78348871137185,-30.227329464769976,12.08,47.8,NA,Terrg 21-39.xlsx,GC,G.aff,9,GC-fi-G.aff-9,2020-05-20,21,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-1,4413,3983,8.846396425236948,-30.60528852952735,13.95,47.01,NA,Terrg 21-39.xlsx,GC,L.min,1,GC-fi-L.min-1,2020-05-20,65,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.min-2,3834,3456,17.299718582937434,-30.595100953657877,13.66,46.3,NA,Terrg 21-39.xlsx,GC,L.min,2,GC-fi-L.min-2,2020-05-20,62,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,GC-fi-L.meg-1,3426,3063,8.484341706242141,-30.41579961835519,13.84,46.35,NA,Terrg 21-39.xlsx,GC,L.meg,1,GC-fi-L.meg-1,2020-05-20,86,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-M.sal-1,3834,3363,16.13892476242762,-26.241949784632972,14.1,46.53,NA,Terrg 21-39.xlsx,WMC,M.sal,1,WMC-fi-M.sal-1,2020-05-20,195,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-1,4016,3559,13.206180687673024,-24.354191976020022,14.04,46.46,NA,Terrg 21-39.xlsx,WMC,L.meg,1,WMC-fi-L.meg-1,2020-05-20,145,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-2,3368,3028,14.977122432951244,-26.776797517780196,14.08,47.13,NA,Terrg 21-39.xlsx,WMC,L.meg,2,WMC-fi-L.meg-2,2020-05-20,71,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-3,3603,3277,13.699341572320547,-25.979110327200626,13.6,46.48,NA,Terrg 21-39.xlsx,WMC,L.meg,3,WMC-fi-L.meg-3,2020-05-20,76,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-4,4088,3659,13.611601292229883,-26.000504236526513,14.03,46.97,NA,Terrg 21-39.xlsx,WMC,L.meg,4,WMC-fi-L.meg-4,2020-05-20,55,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-5,3721,3358,13.703375608186784,-26.42532615028345,13.27,44.66,NA,Terrg 21-39.xlsx,WMC,L.meg,5,WMC-fi-L.meg-5,2020-05-20,54,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-6,4111,3716,13.99180917262276,-26.10237999522122,13.58,45.97,NA,Terrg 21-39.xlsx,WMC,L.meg,6,WMC-fi-L.meg-6,2020-05-20,53,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-7,3656,3461,13.488563198309643,-25.738683536681112,12.46,43.93,NA,Terrg 21-39.xlsx,WMC,L.meg,7,WMC-fi-L.meg-7,2020-05-20,48,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-8,3208,2927,14.278225719125615,-26.25315611808939,11.53,39.32,NA,Terrg 21-39.xlsx,WMC,L.meg,8,WMC-fi-L.meg-8,2020-05-20,49,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.cya-1,3600,3235,13.441163276881353,-26.18693687493783,14.09,47.52,NA,Terrg 21-39.xlsx,WMC,L.cya,1,WMC-fi-L.cya-1,2020-05-20,85,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.mac-1,4029,3905,12.42156071168985,-24.0292083057839,13.17,47.19,NA,Terrg 21-39.xlsx,WMC,L.mac,1,WMC-fi-L.mac-1,2020-05-20,35,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.mac-2,3529,3151,13.839524318672296,-27.755823558836344,14.53,48.47,NA,Terrg 21-39.xlsx,WMC,L.mac,2,WMC-fi-L.mac-2,2020-05-20,107,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-C.ven-1,3297,3134,16.993131857103393,-27.97893147037776,13.74,48.68,NA,Terrg 21-39.xlsx,WMC,C.ven,1,WMC-fi-C.ven-1,2020-05-20,81,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-C.ven-2,3892,4500,12.54157327871041,-25.264961258750716,13.18,46.87,NA,Terrg 21-39.xlsx,WMC,C.ven,2,WMC-fi-C.ven-2,2020-05-20,56,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-C.ven-3,4061,3920,11.566345108047518,-25.286355168076607,13.29,47.89,NA,Terrg 21-39.xlsx,WMC,C.ven,3,WMC-fi-C.ven-3,2020-05-20,57,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-C.ven-4,3810,3576,13.332244308492944,-26.47320775686996,13.31,46.7,NA,Terrg 21-39.xlsx,WMC,C.ven,4,WMC-fi-C.ven-4,2020-05-20,47,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-C.ven-5,3547,3343,13.322159218827348,-26.509883030000058,12.22,43.15,NA,Terrg 21-39.xlsx,WMC,C.ven,5,WMC-fi-C.ven-5,2020-05-20,47,duplicate
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-G.aff-1,3198,3135,13.236964873524554,-26.222741146619853,11.97,44.87,NA,Terrg 21-40.xlsx,WMC,G.aff,1,WMC-fi-G.aff-1,2020-05-20,41,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-G.aff-2,2972,2936,13.936446422966194,-26.91314850186714,11.23,43.16,NA,Terrg 21-40.xlsx,WMC,G.aff,2,WMC-fi-G.aff-2,2020-05-20,41,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-G.aff-3,3297,3196,12.909334147780338,-25.18815142640461,11.08,39.97,NA,Terrg 21-40.xlsx,WMC,G.aff,3,WMC-fi-G.aff-3,2020-05-20,31,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-G.aff-4,3242,2998,12.817878945195297,-25.285176128695277,11.47,41.18,NA,Terrg 21-40.xlsx,WMC,G.aff,4,WMC-fi-G.aff-4,2020-05-20,45,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-G.aff-6,3264,3016,13.626905737293743,-28.26843039596944,11.11,39.56,NA,Terrg 21-40.xlsx,WMC,G.aff,6,WMC-fi-G.aff-6,2020-05-20,41,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-G.aff-8,3656,3364,12.639993551156257,-25.093169349425324,12.52,43.83,NA,Terrg 21-40.xlsx,WMC,G.aff,8,WMC-fi-G.aff-8,2020-05-20,44,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-G.aff-9,3114,3069,11.704336478555446,-23.273190196983506,11.86,45.62,NA,Terrg 21-40.xlsx,WMC,G.aff,9,WMC-fi-G.aff-9,2020-05-20,27,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-G.aff-10,3060,2951,11.890261890404158,-25.96230641941858,11.05,42.48,NA,Terrg 21-40.xlsx,WMC,G.aff,10,WMC-fi-G.aff-10,2020-05-20,27,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,WMC-fi-L.meg-1,3267,3133,12.23397265176772,-24.10760263668326,11.7,43.59,NA,Terrg 21-40.xlsx,WMC,L.meg,1,WMC-fi-L.meg-1,2020-05-20,21,juvenile
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.ocu-1,3846,3361,18.401671314013903,-25.533355104028253,13.06,43.25,NA,Terrg 21-40.xlsx,EMC,L.ocu,1,EMC-fi-L.ocu-1,2020-05-20,280,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.ocu-2,3432,3018,18.134340721842236,-24.570257269711398,13.65,45.96,NA,Terrg 21-40.xlsx,EMC,L.ocu,2,EMC-fi-L.ocu-2,2020-05-20,320,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.ocu-3,3347,2911,17.94037529218385,-25.155469421422488,12.76,42.71,NA,Terrg 21-40.xlsx,EMC,L.ocu,3,EMC-fi-L.ocu-3,2020-05-20,124,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.gul-1,4205,3655,16.33538673692768,-24.56106545581018,14.39,46.29,NA,Terrg 21-40.xlsx,EMC,L.gul,1,EMC-fi-L.gul-1,2020-05-20,85,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.gul-2,3378,3613,15.256014345978942,-23.315064015866845,13.26,45.41,NA,Terrg 21-40.xlsx,EMC,L.gul,2,EMC-fi-L.gul-2,2020-05-20,75,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-1,4054,3571,15.619825151866689,-25.148320232832653,13.8,45.18,NA,Terrg 21-40.xlsx,EMC,L.meg,1,EMC-fi-L.meg-1,2020-05-20,78,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-2,3904,3447,17.168533582455147,-28.012080919390932,13.64,45.32,NA,Terrg 21-40.xlsx,EMC,L.meg,2,EMC-fi-L.meg-2,2020-05-20,75,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-3,3982,3502,16.76653269197145,-27.346185067880228,12.79,41.61,NA,Terrg 21-40.xlsx,EMC,L.meg,3,EMC-fi-L.meg-3,2020-05-20,75,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-4,3966,3470,16.573572264539266,-26.98566170042122,13.41,44.25,NA,Terrg 21-40.xlsx,EMC,L.meg,4,EMC-fi-L.meg-4,2020-05-20,63,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-5,4683,4128,16.572567262313065,-26.206400144128793,14.51,45.32,NA,Terrg 21-40.xlsx,EMC,L.meg,5,EMC-fi-L.meg-5,2020-05-20,52,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-6,4276,3768,17.585609506331984,-28.384860038718237,15.08,48.4,NA,Terrg 21-40.xlsx,EMC,L.meg,6,EMC-fi-L.meg-6,2020-05-20,51,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-7,4128,3620,17.52530937275943,-28.879175364072807,14,45.54,NA,Terrg 21-40.xlsx,EMC,L.meg,7,EMC-fi-L.meg-7,2020-05-20,51,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-8,3642,3210,17.2509437650043,-27.00915189150212,13.52,45.51,NA,Terrg 21-40.xlsx,EMC,L.meg,8,EMC-fi-L.meg-8,2020-05-20,41,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.meg-9,3260,2972,18.677041923995233,-26.384108546219068,11.62,41.85,NA,Terrg 21-40.xlsx,EMC,L.meg,9,EMC-fi-L.meg-9,2020-05-20,38,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-1,4316,3841,14.483167634024026,-25.347476200692448,13.86,45.48,NA,Terrg 21-40.xlsx,EMC,L.mac,1,EMC-fi-L.mac-1,2020-05-20,105,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-2,4256,3757,15.316314479551496,-25.771320952804317,14.01,45.37,NA,Terrg 21-40.xlsx,EMC,L.mac,2,EMC-fi-L.mac-2,2020-05-20,91,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-3,4178,3643,16.927333048164925,-26.848805804558594,13.76,44.39,NA,Terrg 21-40.xlsx,EMC,L.mac,3,EMC-fi-L.mac-3,2020-05-20,74,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-4,4147,3541,17.43887918130544,-27.10311265582571,14.08,45.17,NA,Terrg 21-40.xlsx,EMC,L.mac,4,EMC-fi-L.mac-4,2020-05-20,69,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-5,3257,2897,19.181553041552277,-27.240989864344037,12.31,42.56,NA,Terrg 21-40.xlsx,EMC,L.mac,5,EMC-fi-L.mac-5,2020-05-20,61,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-6,3448,3037,18.185595835378912,-28.72495715306343,12.99,44.72,NA,Terrg 21-40.xlsx,EMC,L.mac,6,EMC-fi-L.mac-6,2020-05-20,46,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-7,4097,3602,18.30217609361918,-28.522737247236556,13.85,45.33,NA,Terrg 21-40.xlsx,EMC,L.mac,7,EMC-fi-L.mac-7,2020-05-20,46,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-8,3662,3253,17.91525023652862,-28.64018820264105,13.52,45.69,NA,Terrg 21-40.xlsx,EMC,L.mac,8,EMC-fi-L.mac-8,2020-05-20,50,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-9,4732,4170,17.488124290389685,-27.510616405446527,15.89,49.43,NA,Terrg 21-40.xlsx,EMC,L.mac,9,EMC-fi-L.mac-9,2020-05-20,38,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-L.mac-10,3670,3274,17.649929648809376,-26.370831481695085,12.33,42.23,NA,Terrg 21-40.xlsx,EMC,L.mac,10,EMC-fi-L.mac-10,2020-05-20,32,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-C.ven-1,3148,2837,16.226846496497078,-24.703027914951264,11.8,42,NA,Terrg 21-40.xlsx,EMC,C.ven,1,EMC-fi-C.ven-1,2020-05-20,62,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-N.tex-1,3169,2931,14.462062587273632,-24.769413237571193,10.97,40.28,NA,Terrg 21-40.xlsx,EMC,N.tex,1,EMC-fi-N.tex-1,2020-05-20,38,"""unknown shiner"""
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-G.aff-1,4082,4451,16.095191204863667,-25.494545223111984,13.15,44.21,NA,Terrg 21-40.xlsx,EMC,G.aff,1,EMC-fi-G.aff-1,2020-05-20,36,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-G.aff-2,4090,3723,16.13701118539289,-25.43626193123162,13,42.99,NA,Terrg 21-41.xlsx,EMC,G.aff,2,EMC-fi-G.aff-2,2020-05-20,36,NA
Fish,13.375398230088496,1.2928202065661465,44.59988200589971,3.598701851448936,10.14334771367313,35.60312737727737,EMC-fi-G.aff-3,3191,2993,16.887109908244962,-25.443419539674217,13.75,46.46,NA,Terrg 21-41.xlsx,EMC,G.aff,3,EMC-fi-G.aff-3,2020-05-20,38,NA
